address;district;loop_location;building_type;greening_rate;price;year;has_subway;is_hutong
崇文笔杆胡同（幸福大街西侧）;崇文;二环以内;未知;2;58774;2000;0;1
朝阳建国门内大街南侧大羊毛胡同;建国门;未知;砖楼;10;105102;;1;1
东城豆腐池胡同58号;东城;二环以内;砖楼;35;75154;2001;1;1
崇文銮庆胡同（西打磨厂街南侧）;崇文;二环以内;未知;5;91773;2000;0;1
崇文薛家湾胡同北侧草厂九条;崇文;二环以内;未知;0.2;86500;2000;0;1
宣武右安门右安胡同乙7号;右安门内;二环以内;板楼;;45124;2000;0;1
宣武门楼巷胡同;牛街;二环以内;板楼;30;50118;2000;0;1
宣武牛街南口盆儿胡同;牛街;二环以内;板楼;30;51985;1995;0;1
宣武菜园街崇效胡同北侧;白纸坊;二环以内;板楼;30;41312;2001;0;1
宣武广义街善果胡同一号院;宣武;二环以内;板楼;25;52953;1989;0;1
宣武大栅栏百顺胡同;大栅栏;二环以内;砖楼;;86804;2001;0;1
宣武东琉璃厂大安澜营胡同北侧;大栅栏;二环以内;板楼;33.1;59198;2000;0;1
宝钞胡同1号院;东城;未知;未知;;48809;;0;1
花园胡同8号院;东城;未知;未知;30;54220;;0;1
国祥胡同4号院;东城;未知;未知;30;54651;;0;1
宣武菜园街崇效胡同;白纸坊;二环以内;板楼;30;38818;1990;0;1
西营房胡同9号院;东城;未知;未知;30;50684;;0;1
花园胡同;东城;未知;未知;33;54767;;0;1
烧酒胡同3号院;东城;未知;未知;;69624;;0;1
宣武北京宣武区广安门内大街教子胡同路口北侧;长椿街;二环以内;塔楼;30;48358;2000;0;1
西城西城区福绥境胡同甲49号;西直门;二环以内;板楼;30;79242;1990;0;1
东城东皇城根南街东韶九胡同15号;东城;二环以内;板楼;;66900;2001;0;1
东城外交部街以北，东堂子胡同以南;东城;二环以内;板楼;40;57882;1985;0;1
东城南河沿大街西侧北湾子胡同;东城;二环以内;板楼;42;89289;1990;0;1
东城北池子胡同111号;东城;二环以内;砖楼;39;102050;2000;0;1
东城北京一中实验部北侧净土胡同;东城;二环以内;砖楼;25;63148;2000;0;1
东城地铁鼓楼大街站东南300米国兴胡同;东城;二环以内;砖楼;;67686;2000;0;1
东城演乐胡同南侧东花厅胡同;东城;二环以内;未知;43;74283;2000;0;1
东城后鼓楼苑胡同南前鼓楼苑胡同;东城;二环以内;未知;30;87753;2000;0;1
东城东直门北小街草园胡同;东城;二环以内;板楼;33;50505;2001;0;1
东城瑞城亿兴大厦南东四十条钱粮胡同;东城;二环以内;未知;35;78627;2000;0;1
东城朝阳门内大街东水井胡同3号;东城;二环以内;塔楼;20;40995;2005;0;1
东城地铁什刹海站东侧方砖厂胡同;东城;二环以内;未知;36;83029;2000;0;1
东城安内大街方家胡同（第二十一中学附近）;东城;二环以内;未知;30;93294;2000;0;1
西城北京西城区前公用胡同;西城;二环以内;未知;22;72478;1950;0;1
西城北京西城区太平仓胡同;西城;二环以内;板楼;16;83171;2000;0;1
西城华远西街，西单皮库胡同246号;西城;二环以内;板楼;35;95236;2000;0;1
西城北京市西城区花枝胡同;西城;二环以内;砖楼;31;74551;2000;0;1
西城西四北大街东侧前口袋胡同;西城;二环以内;未知;40;82119;2000;0;1
西城西单北大街西侧粉子胡同;西城;二环以内;未知;13;137387;1984;0;1
西城西单北大街西侧皮库胡同;西城;二环以内;板楼;30;77676;2003;0;1
西城小石桥胡同内(明德大厦对面);地安门;二环以内;板楼;49;64410;1981;0;1
西城方砖胡同北侧辛安里胡同;地安门;二环以内;未知;25;81732;2000;0;1
东门仓胡同甲3号院;东城;未知;未知;;62819;;0;1
北竹杆胡同;东城;未知;未知;30;61132;;0;1
竹杆胡同;东城;未知;未知;30;57747;;0;1
后芳嘉园胡同;东城;未知;未知;33.5;65409;;0;1
南竹杆胡同;东城;未知;未知;0.35;63745;;0;1
西水井胡同;东城;未知;未知;25;54954;;0;1
东水井胡同;东城;未知;未知;30;55944;;0;1
北官厅胡同2号院;东城;未知;未知;35;64350;;0;1
大方家胡同;东城;未知;未知;20;56905;;0;1
青龙胡同;东城;未知;未知;33;57576;;0;1
莲花河胡同2号院,莲花河胡同1号院;西城;未知;未知;35;50889;;0;1
西城德胜门安德路炭厂胡同1号楼;德胜门;二环以内;未知;25;67812;2000;0;1
朝阳北京站东街南抽屉胡同;建国门;二环以内;未知;20;56006;2000;0;1
西城德内大街东侧弘善胡同;西城;二环以内;其它;30;73203;2000;0;1
西城东新开胡同甲31号;西城;二环以内;其它;30;61710;1990;0;1
西城北京市西城区光彩胡同29号;西城;二环以内;板楼;30;90233;;0;1
育德胡同;西城;未知;未知;;70286;;0;1
砖塔胡同86号院;西城;未知;未知;25;62652;;0;1
东新开胡同;西城;未知;未知;0.1;65859;;0;1
马相桃园胡同;西城;未知;未知;0.3;58279;;0;1
东城东四北大街西侧什锦花园胡同21号;东城;二环以内;其它;30;64082;2000;0;1
未英胡同49号;西城;未知;未知;30;57346;;0;1
砖塔胡同;西城;未知;未知;25;56231;;0;1
太平仓胡同;西城;未知;未知;18;91423;;0;1
航空胡同11号院;西城;未知;未知;28;71248;;0;1
宝产胡同15号院;西城;未知;未知;;70144;;0;1
大拐棒胡同;西城;未知;未知;10;92737;;0;1
宣武牛街春风胡同;牛街;二环以内;其它;30;46667;2001;0;1
宣武余家胡同南侧东北园;宣武;二环以内;其它;20;73165;2000;0;1
善果胡同2号院;西城;未知;未知;;48222;;0;1
苇坑胡同71号;西城;未知;未知;;55963;;0;1
思源胡同28号院;西城;未知;未知;25;50358;;0;1
冰窖口胡同79号;西城;未知;未知;;78501;;0;1
冰窖口胡同8号院;西城;未知;未知;30;76940;;0;1
邱家胡同;西城;未知;未知;;59947;;0;1
冰窖口胡同;西城;未知;未知;30;77607;;0;1
藏经馆胡同15号院;东城;未知;未知;33;62757;;0;1
西城西直门内大街马相胡同;西直门;二环以内;板楼;30;61260;;1;1
西城北新华街东侧东新帘子胡同;西城;二环以内;砖楼;;69304;;0;1
分司厅胡同11号院;东城;未知;未知;;53546;;0;1
前圆恩寺胡同;东城;未知;未知;;96387;;0;1
兵马司胡同6号院;西城;未知;未知;;61707;;0;1
帽儿胡同45号院;东城;未知;未知;0.3;74708;;0;1
分司厅胡同17号;东城;未知;未知;33;64023;;0;1
葱店胡同2号院;西城;未知;未知;30;66136;;0;1
西城教场口街与大井胡同路口西南角;西城;二环以内;板楼;26;55600;;0;1
东城王府井校尉胡同;东城;二环以内;未知;26;67662;1986;1;1
宣武大栅栏石头胡同29号;大栅栏;二环以内;板楼;30;61514;2001;0;1
东城东城区景山东侧三眼井胡同;东城;未知;砖楼;10;69899;1980;1;1
东城东四北大街东侧，铁营胡同;东城;二环以内;板楼;35;54196;2001;1;1
东城新太仓胡同;东城;二环以内;未知;30;86143;2000;0;1
东城东直门地铁民安东羊管胡同;东城;二环以内;板楼;30;56659;2003;0;1
东城交道口南大街路西板厂胡同;东城;未知;板楼;;75001;2000;0;1
东城安定门内大街西侧永恒胡同;东城;二环以内;未知;30;57940;2000;0;1
东城地安门内大街东侧慈慧胡同;东城;二环以内;未知;40;63168;2000;0;1
东城交道口帽儿胡同;东城;二环以内;未知;;70241;2006;0;1
东城交道口鼓楼东大街南侧寿比胡同;东城;二环以内;未知;;66463;1990;0;1
东城炮局胡同北侧炮局头条;东城;二环以内;未知;30;60065;2000;0;1
东城南池子大街，普渡寺胡同;东城;二环以内;未知;;64974;2001;0;1
东城东直门南小街西侧大菊胡同;东城;二环以内;未知;35;78018;2000;0;1
崇文粉厂胡同，天坛路北侧;崇文;二环以内;未知;30;61135;1999;0;1
西城米粮库胡同6号;地安门;二环以内;板楼;30;72613;;1;1
西城恭王府店西北面小新开胡同甲2号;西城;未知;砖楼;30;57350;2000;0;1
西城恭王府花园东侧东煤厂胡同;西城;未知;板楼;;53660;2000;0;1
东城地安门东大街北100米蓑衣胡同;东城;二环以内;砖楼;33;80503;2000;1;1
东城东四十条民安南竹杆胡同;东城;二环以内;板楼;35;62346;2005;1;1
西城西直门地铁旁大钱市胡同1号;西直门;二至三环;其它;30;53442;1987;1;1
西城兴华胡同南侧东官房胡同;西城;二环以内;未知;1.3;68906;2000;0;1
文华胡同;西城;未知;未知;;71804;;0;1
西城北京市西城旧鼓楼大街大黑虎胡同;西城;未知;砖楼;;96779;2000;0;1
桦皮厂胡同;西城;未知;未知;;57213;;0;1
民康胡同30号院;西城;未知;未知;;79651;;0;1
云梯胡同;西城;未知;未知;25;100991;;0;1
西城冰窖口胡同8号;西直门;二至三环;板楼;30;63727;2003;0;1
西城西绒线胡同北侧;西城;二环以内;板楼;30;61392;;0;1
皮库胡同;西城;未知;未知;0.3;97448;;0;1
羊肉胡同;西城;未知;未知;25;70156;;0;1
小石桥胡同11号院;西城;未知;未知;10;70822;;0;1
西城德胜门外新明胡同;德胜门;二至三环;板楼;20.4;70623;2000;0;1
塔院胡同12号院;西城;未知;未知;15;68861;;0;1
西城德胜门外冰窖口胡同1号院;德胜门;二至三环;板楼;30;74494;2008;0;1
盆儿胡同62号院;西城;未知;未知;0.25;46335;;0;1
西砖胡同2号院;西城;未知;未知;38;52301;;0;1
西砖胡同2号院;西城;未知;未知;30;61991;;0;1
后永康胡同2号院;东城;未知;未知;;55387;;0;1
春风胡同;西城;未知;未知;;51071;;0;1
龙爪槐胡同6号院;西城;未知;未知;45;61870;;0;1
南火扇胡同12号;西城;未知;未知;25;58064;;0;1
宣武北京市宣武区西松树胡同;宣武;未知;板楼;;62162;2000;0;1
西城恭王府花园西侧大新开胡同;德胜门;未知;板楼;40;73041;;0;1
西城德内大街东侧大石虎胡同;德胜门;未知;砖楼;35;58404;;0;1
东城东四门楼胡同;东城;二环以内;未知;35;70617;2001;1;1
东城朝内南小街竹杆胡同（北京二中北侧100米）;东城;二环以内;未知;30;81275;2000;1;1
东城金宝街北侧小雅宝胡同;东城;二环以内;未知;;92512;2000;1;1
炒豆胡同;东城;未知;未知;;62487;;0;1
西城松树街东侧西口袋胡同;西城;二环以内;砖楼;;109344;;0;1
东总布胡同19号院;东城;未知;未知;;47976;;0;1
东城东四十四条小学北罗车胡同;东城;二环以内;未知;30;68858;2000;0;1
西城新街口东街北侧光泽胡同;西城;二环以内;板楼;30;52551;1999;0;1
西城小市口胡同3号院;德胜门;二至三环;板楼;32;64987;2000;0;1
宣武南横东街北侧潘家胡同;宣武;未知;未知;;80291;2000;1;1
西城鼓楼大街西侧小石桥胡同;西城;二环以内;板楼;25;64462;2000;1;1
土儿胡同;东城;未知;未知;3.1;71030;;0;1
宣武莲花河胡同1号（广安门外大街北侧广莲路南）;宣武;二至三环;塔楼;35;53910;2008;0;1
西城德胜门内大街西水章胡同;德胜门;未知;砖楼;;60359;2000;0;1
西城德内大街东侧尚勤胡同;德胜门;未知;板楼;;63768;2000;0;1
西城北京市西城区滨海胡同;德胜门;未知;砖楼;;58474;2000;0;1
宣武善果胡同南侧广义街10号;宣武;二至三环;板楼;;51471;2000;0;1
宣武西交民巷南侧平安胡同;宣武;未知;板楼;30;85384;2000;0;1
宣武前门大街西侧门框胡同;大栅栏;未知;板楼;30;59315;;0;1
东城地安门东大街南侧西吉祥胡同;东城;二环以内;砖楼;42;83246;2000;0;1
东城地铁南锣鼓巷南侧焕新胡同;东城;未知;砖楼;;78195;2000;0;1
西城马相胡同与西直门内大街路口北180米路西;西直门;二环以内;板楼;26;56413;1993;1;1
东城海运仓胡同1号（东四十条保利西军区总医院旁）;东城;二环以内;板楼;21.35;66183;2002;1;1
宣武西城区宣武门外大街东铁门胡同;宣武;未知;板楼;30;76361;;0;1
东城北锣鼓巷西侧纱络胡同;东城;未知;砖楼;;56644;2000;0;1
西城鼓楼西大街新开胡同;西城;二环以内;砖楼;;56800;1990;0;1
东城禄米仓胡同42-1号;东城;二环以内;板楼;30;91725;2001;1;1
东城东二环赵家楼饭店大羊宜宾胡同;东城;二环以内;板楼;20;50049;2001;1;1
东城王府井金宝街玉石胡同;东城;二环以内;板楼;30;71917;1990;0;1
东城东直门内西羊管胡同甲1号;东城;二环以内;板楼;30;58661;;0;1
东城安定门内大街西侧分司厅胡同;东城;二环以内;板楼;25;83487;2000;0;1
东城雍和宫炮局胡同;东城;二环以内;板楼;26;95658;2002;0;1
西城西内大街马相胡同10号（地铁2号线西直门站东侧）;西直门;二环以内;板楼;25;67609;2001;1;1
西城大玉胡同南侧东廊下胡同;西城;未知;未知;37;188920;2000;0;1
西城兴华胡同乙30号;地安门;二环以内;板楼;30;73547;;1;1
西城政协礼堂北侧大麻线胡同;西城;二环以内;板楼;30;76561;;0;1
东城东直门王家园胡同南侧;东城;二至三环;未知;35;53648;1990;0;1
朝阳阳照胡同与大羊宜宾胡同交汇处东北;建国门;二至三环;未知;20;50490;1990;0;1
东城交道口南大街西侧北兵马司胡同;东城;二环以内;未知;30;78035;2000;0;1
丰台西三环夏家胡同首经贸北路8号院;玉泉营;三至四环;其它;31.5;41249;2005;1;1
西城西直门西内大街玉芙胡同12号楼;西直门;二环以内;板楼;10;54491;2000;0;1
西城德内羊房胡同;德胜门;二环以内;板楼;30;60174;;0;1
西城冰窖胡同73号院;西直门;二至三环;板楼;30;61251;1988;1;1
西城小后仓胡同，官园公园北侧;西直门;二环以内;板楼;25;52203;2000;1;1
西城东栓胡同15号;西城;未知;板楼;;75830;2000;0;1
宣武北京市宣武区腊竹胡同;宣武;未知;板楼;30;63123;2000;0;1
育幼胡同;西城;未知;未知;;82896;;0;1
宣武盆儿胡同与白纸坊东街路口北50米路东;白纸坊;未知;板楼;30;50392;2001;0;1
东城新保利大厦南仓南胡同;东城;二环以内;板楼;30;68052;2003;0;1
丰台丰台区南三环夏家胡同;玉泉营;三至四环;板楼;36;35897;2000;0;1
丰台丰台区西南三环夏家胡同;玉泉营;三至四环;板楼;30;32718;2001;0;1
丰台西南三环夏家胡同车站100米;花乡;三至四环;板楼;32.5;33312;2001;0;1
东城东四十二条北辛寺胡同;东城;二环以内;未知;38;71968;2000;0;1
小新开胡同;西城;未知;未知;;72074;;0;1
门头沟新桥南大街蓝涧大厦东侧胡同东100米;门头沟;六环以外;板楼;30;21301;1988;0;1
昌平草场胡同北鼓楼南街35号;昌平县城;六环以外;板楼;31;20394;;0;1
东棉花胡同2号院;东城;未知;未知;30;66411;;0;1
财神庙胡同18号院;昌平;未知;未知;;27740;;0;1
东城东四干面胡同;东城;二环以内;未知;30;67701;2003;1;1
东城鼓楼东大街宝钞胡同;东城;二环以内;板楼;20;69699;1995;1;1
西城白塔寺羊肉胡同120号;西城;二环以内;板楼;;65707;1990;1;1
西城北京市西城区西安福胡同;西城;未知;砖楼;;73899;2000;0;1
西城什刹海后海北沿鸦儿胡同;西城;二环以内;砖楼;68;92696;2000;1;1
西城翠花街和大玉胡同交汇处西南;西城;二环以内;板楼;35;73406;2000;1;1
西城平安里鱼雁胡同;西城;未知;板楼;;64978;2000;1;1
西城西单北大街东侧灵境胡同;西城;二环以内;板楼;30;81209;2000;0;1
西城北京西城区羊肉胡同,与太平桥大街路口以东50米路南;西城;二环以内;板楼;33;63571;2000;0;1
西城辟才胡同南侧;西城;二环以内;板楼;30;78487;1998;0;1
东城朝阳门内北小街南弓匠营胡同;东城;二环以内;板楼;30;71986;2004;1;1
东城朝阳门北小街烧酒胡同;东城;二环以内;板楼;30;66891;2001;0;1
东城朝阳门内后芳嘉园胡同;东城;二环以内;板楼;30;63050;2000;0;1
东城朝阳门地铁中海油旁豆瓣胡同5号;东城;二环以内;板楼;30;75696;2003;0;1
东城交道口南大街桃条胡同;东城;二环以内;板楼;32;70604;2000;0;1
东城后赵家楼胡同（宝珠子胡同附近）;东城;二环以内;板楼;25;58121;2000;0;1
东城安定门东大街南侧青龙胡同;东城;二环以内;板楼;30;58911;1993;1;1
东城东四北大街东石雀胡同;东城;二环以内;砖楼;25;109971;2000;0;1
西城大石桥胡同55号;西城;二环以内;板楼;40;77004;1999;1;1
西城新街口羊房胡同;西城;二环以内;未知;20;73947;1990;0;1
东城仓南胡同,与朝阳门北小街路口东北角;东城;二环以内;板楼;30;60641;2001;1;1
西城西单北大街西侧大木仓胡同（西单大悦城西侧）;西城;二环以内;未知;23;75648;2004;0;1
锡拉胡同10号院;东城;未知;未知;;59813;;0;1
丰台丰台西南三环夏家胡同;玉泉营;三至四环;其它;30;42098;2000;0;1
丰台丰台区夏家胡同芳菲路88号院;玉泉营;三至四环;其它;31.5;40148;2005;0;1
西城西城新文化街受水河胡同;西城;二环以内;未知;30;107308;1985;0;1
西城北京市西城区三不老胡同;西城;二环以内;未知;35;60706;1990;0;1
西城赵登禹路东侧前帽胡同;西城;未知;砖楼;30;71215;;0;1
西城北京市西城区辛勤胡同，积水潭医院东侧;西城;未知;板楼;10;64814;1984;0;1
宣武天桥赵锥子胡同南侧荣光胡同;天桥;未知;板楼;26;87560;2000;0;1
西城北京市西城区佟麟阁路街西石灯胡同;西城;二环以内;板楼;20;81414;2000;0;1
西城德胜门内大街三不老胡同;德胜门;二环以内;板楼;30;70811;;0;1
东城帽儿胡同小学北侧景阳胡同;东城;未知;砖楼;32;89093;2000;0;1
东城亮果厂胡同北小取灯胡同8号院;东城;未知;板楼;;53737;2000;0;1
西城西廊下胡同16号;西城;二环以内;板楼;38;84166;2007;0;1
东城北新仓胡同12号;东城;二环以内;板楼;30;61686;2003;0;1
东城交道口东大街南侧，北新桥土儿胡同;东城;二环以内;板楼;22;76839;2000;0;1
西城官园公园北侧后广平胡同;西直门;未知;板楼;;65196;2000;0;1
东城前圆恩寺胡同5号院;东城;未知;未知;;75615;1965;0;1
